Date,Target,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,day_of_week,month,day_of_month
2023-11-02,-0.012426263359850618,-4.044355798198543e-06,0.0010412874057585794,0.0011234317697634713,-0.007262411112826441,0.012840158537513078,3,11,2
2023-11-01,0.009746112354795222,0.0038750716199558986,-4.044355798198543e-06,0.0010412874057585794,0.0011234317697634713,-0.007262411112826441,2,11,1
2023-10-31,0.009241865687846986,-0.01407830156643311,0.0038750716199558986,-4.044355798198543e-06,0.0010412874057585794,0.0011234317697634713,1,10,31
2023-10-30,0.006453469563837921,-0.002824577458510286,-0.01407830156643311,0.0038750716199558986,-4.044355798198543e-06,0.0010412874057585794,0,10,30
2023-10-27,0.015090033994104128,0.0007741084998532533,-0.002824577458510286,-0.01407830156643311,0.0038750716199558986,-4.044355798198543e-06,4,10,27
2023-10-26,0.019518463197807777,-0.004940267950837669,0.0007741084998532533,-0.002824577458510286,-0.01407830156643311,0.0038750716199558986,3,10,26
2023-10-25,0.023152089210402266,0.00864277511607719,-0.004940267950837669,0.0007741084998532533,-0.002824577458510286,-0.01407830156643311,2,10,25
2023-10-24,0.037908515925550945,0.008094074148212732,0.00864277511607719,-0.004940267950837669,0.0007741084998532533,-0.002824577458510286,1,10,24
2023-10-23,0.034097559582337525,-0.0033288241254585222,0.008094074148212732,0.00864277511607719,-0.004940267950837669,0.0007741084998532533,0,10,23
2023-10-20,0.026326466736068078,-0.002014287624155811,-0.0033288241254585222,0.008094074148212732,0.00864277511607719,-0.004940267950837669,4,10,20
2023-10-19,0.019182710076582534,0.0036962964794285355,-0.002014287624155811,-0.0033288241254585222,0.008094074148212732,0.00864277511607719,3,10,19
2023-10-18,0.004212254625911039,0.013071204319780842,0.0036962964794285355,-0.002014287624155811,-0.0033288241254585222,0.008094074148212732,2,10,18
2023-10-17,-0.006142437151161726,0.011727700160807219,0.013071204319780842,0.0036962964794285355,-0.002014287624155811,-0.0033288241254585222,1,10,17
2023-10-16,-0.0183065966075185,0.011427602589690162,0.011727700160807219,0.013071204319780842,0.0036962964794285355,-0.002014287624155811,0,10,16
2023-10-13,-0.01391552170207697,-0.0058252439673692315,0.011427602589690162,0.011727700160807219,0.013071204319780842,0.0036962964794285355,4,10,13
2023-10-12,-0.025602339549538555,-0.004074796366840913,-0.0058252439673692315,0.011427602589690162,0.011727700160807219,0.013071204319780842,3,10,12
2023-10-11,-0.02761928776014826,0.0059274476602952965,-0.004074796366840913,-0.0058252439673692315,0.011427602589690162,0.011727700160807219,2,10,11
2023-10-10,-0.020936799586583163,-0.0032427552898642766,0.0059274476602952965,-0.004074796366840913,-0.0058252439673692315,0.011427602589690162,1,10,10
2023-10-09,0.0024675192634697057,0.0010729108126173966,-0.0032427552898642766,0.0059274476602952965,-0.004074796366840913,-0.0058252439673692315,0,10,9
2023-10-06,0.015030747808741696,-0.017989403423726003,0.0010729108126173966,-0.0032427552898642766,0.0059274476602952965,-0.004074796366840913,4,10,6
2023-10-05,0.019970916283814772,0.0003162785386006144,-0.017989403423726003,0.0010729108126173966,-0.0032427552898642766,0.0059274476602952965,3,10,5
2023-10-04,0.02409472492787678,-0.00575937018716629,0.0003162785386006144,-0.017989403423726003,0.0010729108126173966,-0.0032427552898642766,2,10,4
2023-10-03,0.020610326340394607,-0.005259703500473978,-0.00575937018716629,0.0003162785386006144,-0.017989403423726003,0.0010729108126173966,1,10,3
2023-10-02,0.014968521352571582,0.0077553989861824935,-0.005259703500473978,-0.00575937018716629,0.0003162785386006144,-0.017989403423726003,0,10,2
2023-09-29,0.009917691753142378,0.005414915426326866,0.0077553989861824935,-0.005259703500473978,-0.00575937018716629,0.0003162785386006144,4,9,29
2023-09-28,0.010048204791028373,0.012879507083872605,0.005414915426326866,0.0077553989861824935,-0.005259703500473978,-0.00575937018716629,3,9,28
2023-09-27,0.01806655002987576,-0.0008192017120932124,0.012879507083872605,0.005414915426326866,0.0077553989861824935,-0.005259703500473978,2,9,27
2023-09-26,0.004511348807115286,-0.0011358948564119708,-0.0008192017120932124,0.012879507083872605,0.005414915426326866,0.0077553989861824935,1,9,26
2023-09-25,0.003790033030718539,0.00427100039870032,-0.0011358948564119708,-0.0008192017120932124,0.012879507083872605,0.005414915426326866,0,9,25
2023-09-22,0.0035686276975319077,-0.00022688956149616123,0.00427100039870032,-0.0011358948564119708,-0.0008192017120932124,0.012879507083872605,4,9,22
2023-09-21,-0.0007217442029859421,0.007828677484443401,-0.00022688956149616123,0.00427100039870032,-0.0011358948564119708,-0.0008192017120932124,3,9,21
2023-09-20,-0.026959930452999974,-0.0006886886742072168,0.007828677484443401,-0.00022688956149616123,0.00427100039870032,-0.0011358948564119708,2,9,20
2023-09-19,-0.017471126319498244,0.006882450382435413,-0.0006886886742072168,0.007828677484443401,-0.00022688956149616123,0.00427100039870032,1,9,19
2023-09-18,-0.020604287633190395,-0.009284200824060151,0.006882450382435413,-0.0006886886742072168,0.007828677484443401,-0.00022688956149616123,0,9,18
2023-09-15,-0.030706375790374295,-0.0009482053378929075,-0.009284200824060151,0.006882450382435413,-0.0006886886742072168,0.007828677484443401,4,9,15
2023-09-14,-0.030616094388787055,0.00760727215125677,-0.0009482053378929075,-0.009284200824060151,0.006882450382435413,-0.0006886886742072168,3,9,14
2023-09-13,-0.013356155186330577,-0.004979060574725067,0.00760727215125677,-0.0009482053378929075,-0.009284200824060151,0.006882450382435413,2,9,13
2023-09-12,-0.01197438242615614,-0.01935573586757862,-0.004979060574725067,0.00760727215125677,-0.0009482053378929075,-0.009284200824060151,1,9,12
2023-09-11,-0.0059011665180056785,0.00020460330944158052,-0.01935573586757862,-0.004979060574725067,0.00760727215125677,-0.0009482053378929075,0,9,11
2023-09-08,-0.0018269759002259385,-0.0040813666515850605,0.00020460330944158052,-0.01935573586757862,-0.004979060574725067,0.00760727215125677,4,9,8
2023-09-07,-0.00034809839843186153,-0.002494816005927128,-0.0040813666515850605,0.00020460330944158052,-0.01935573586757862,-0.004979060574725067,3,9,7
2023-09-06,0.006379968767609399,-0.004888779173137826,-0.002494816005927128,-0.0040813666515850605,0.00020460330944158052,-0.01935573586757862,2,9,6
2023-09-05,0.0036315070789591786,-0.0020957966651221427,-0.004888779173137826,-0.002494816005927128,-0.0040813666515850605,0.00020460330944158052,1,9,5
2023-09-04,-0.01543907016306753,0.001586376069616019,-0.0020957966651221427,-0.004888779173137826,-0.002494816005927128,-0.0040813666515850605,0,9,4
2023-09-01,-0.017693189777588943,0.0019918492565654,0.001586376069616019,-0.0020957966651221427,-0.004888779173137826,-0.002494816005927128,4,9,1
2023-08-31,-0.016071176799908053,0.001579374611852612,0.0019918492565654,0.001586376069616019,-0.0020957966651221427,-0.004888779173137826,3,8,31
2023-08-30,-0.027525351740774757,-0.003409901671343749,0.001579374611852612,0.0019918492565654,0.001586376069616019,-0.0020957966651221427,2,8,30
2023-08-29,-0.028144583142626182,0.004632270500919119,-0.003409901671343749,0.001579374611852612,0.0019918492565654,0.001586376069616019,1,8,29
2023-08-25,-0.010430879842704879,-0.0011620856190342026,0.004632270500919119,-0.003409901671343749,0.001579374611852612,0.0019918492565654,4,8,25
2023-08-24,-0.003198617298167356,-0.017078727985461308,-0.0011620856190342026,0.004632270500919119,-0.003409901671343749,0.001579374611852612,3,8,24
2023-08-23,0.004953200097036663,-0.0006747450026687986,-0.017078727985461308,-0.0011620856190342026,0.004632270500919119,-0.003409901671343749,2,8,23
2023-08-22,0.016218194010708606,-0.0017878886936628633,-0.0006747450026687986,-0.017078727985461308,-0.0011620856190342026,0.004632270500919119,1,8,22
2023-08-21,0.03377639147907843,-0.006821904439947586,-0.0017878886936628633,-0.0006747450026687986,-0.017078727985461308,-0.0011620856190342026,0,8,21
2023-08-18,0.03540469291974259,-0.0017813170208856248,-0.006821904439947586,-0.0017878886936628633,-0.0006747450026687986,-0.017078727985461308,4,8,18
2023-08-17,0.04132062466532478,0.0006349753144599946,-0.0017813170208856248,-0.006821904439947586,-0.0017878886936628633,-0.0006747450026687986,3,8,17
2023-08-16,0.030839867074109056,0.006557517541868724,0.0006349753144599946,-0.0017813170208856248,-0.006821904439947586,-0.0017878886936628633,2,8,16
2023-08-15,0.018473334324342647,0.0063639287015411555,0.006557517541868724,0.0006349753144599946,-0.0017813170208856248,-0.006821904439947586,1,8,15
2023-08-14,0.006286188740560046,0.004443089473724357,0.0063639287015411555,0.006557517541868724,0.0006349753144599946,-0.0017813170208856248,0,8,14
2023-08-11,0.005329889020266445,0.015776880447484203,0.004443089473724357,0.0063639287015411555,0.006557517541868724,0.0006349753144599946,4,8,11
2023-08-10,-0.011809143980199575,0.002263276755124153,0.015776880447484203,0.004443089473724357,0.0063639287015411555,0.006557517541868724,3,8,10
2023-08-09,-0.0033890214779950046,0.012473449287450915,0.002263276755124153,0.015776880447484203,0.004443089473724357,0.0063639287015411555,2,8,9
2023-08-08,0.018277833173251906,-0.004116828889674569,0.012473449287450915,0.002263276755124153,0.015776880447484203,0.004443089473724357,1,8,8
2023-08-07,0.019001614064754056,-0.00792344327604205,-0.004116828889674569,0.012473449287450915,0.002263276755124153,0.015776880447484203,0,8,7
2023-08-04,0.01702683047671182,0.0035897348637016014,-0.00792344327604205,-0.004116828889674569,0.012473449287450915,0.002263276755124153,4,8,4
2023-08-03,0.021496144993547028,0.0013069770348305518,0.0035897348637016014,-0.00792344327604205,-0.004116828889674569,0.012473449287450915,3,8,3
2023-08-02,0.01512774181247966,-0.0046655837130151045,0.0013069770348305518,0.0035897348637016014,-0.00792344327604205,-0.004116828889674569,2,8,2
2023-08-01,0.003324639556368601,0.004303293612530001,-0.0046655837130151045,0.0013069770348305518,0.0035897348637016014,-0.00792344327604205,1,8,1
2023-07-31,-0.002707765993108669,0.013743411375204859,0.004303293612530001,-0.0046655837130151045,0.0013069770348305518,0.0035897348637016014,0,7,31
2023-07-28,-0.0039770855911951805,0.004313515755203751,0.013743411375204859,0.004303293612530001,-0.0046655837130151045,0.0013069770348305518,4,7,28
2023-07-27,-0.006090452178073507,-0.0006678065532116837,0.004313515755203751,0.013743411375204859,0.004303293612530001,-0.0046655837130151045,3,7,27
2023-07-26,-0.011620108097516315,-0.00019626919617989213,-0.0006678065532116837,0.004313515755203751,0.013743411375204859,0.004303293612530001,2,7,26
2023-07-25,-0.031445614565121835,-0.0020651095685373707,-0.00019626919617989213,-0.0006678065532116837,0.004313515755203751,0.013743411375204859,1,7,25
2023-07-24,-0.03608874489571216,0.001940309119093802,-0.0020651095685373707,-0.00019626919617989213,-0.0006678065532116837,0.004313515755203751,0,7,24
2023-07-21,-0.030358066729492345,-0.001718889794273519,0.001940309119093802,-0.0020651095685373707,-0.00019626919617989213,-0.0006678065532116837,4,7,21
2023-07-20,-0.02729010036671705,-0.0019371261512981957,-0.001718889794273519,0.001940309119093802,-0.0020651095685373707,-0.00019626919617989213,3,7,20
2023-07-19,-0.022939748184340254,-0.002309635783058218,-0.0019371261512981957,-0.001718889794273519,0.001940309119093802,-0.0020651095685373707,2,7,19
2023-07-18,-0.0232322556260088,-0.0075947654879801796,-0.002309635783058218,-0.0019371261512981957,-0.001718889794273519,0.001940309119093802,1,7,18
2023-07-17,-0.01806971545817969,-0.017885197348511718,-0.0075947654879801796,-0.002309635783058218,-0.0019371261512981957,-0.001718889794273519,0,7,17
2023-07-14,-0.024182491290862692,-0.0063620201248638505,-0.017885197348511718,-0.0075947654879801796,-0.002309635783058218,-0.0019371261512981957,4,7,14
2023-07-13,-0.02169953308428948,0.003793552014921626,-0.0063620201248638505,-0.017885197348511718,-0.0075947654879801796,-0.002309635783058218,3,7,13
2023-07-12,0.003498406134695216,0.0007583305797170777,0.003793552014921626,-0.0063620201248638505,-0.017885197348511718,-0.0075947654879801796,2,7,12
2023-07-11,0.03205194706866338,-0.003244413305603388,0.0007583305797170777,0.003793552014921626,-0.0063620201248638505,-0.017885197348511718,1,7,11
2023-07-10,0.03425362156986495,-0.018177704790180264,-0.003244413305603388,0.0007583305797170777,0.003793552014921626,-0.0063620201248638505,0,7,10
2023-07-07,0.03713995604053277,-0.0011994799570347406,-0.018177704790180264,-0.003244413305603388,0.0007583305797170777,0.003793552014921626,4,7,7
2023-07-06,0.02592167067436118,-0.0023192238177613777,-0.0011994799570347406,-0.018177704790180264,-0.003244413305603388,0.0007583305797170777,3,7,6
2023-07-05,0.007815284659265388,0.003241288786290288,-0.0023192238177613777,-0.0011994799570347406,-0.018177704790180264,-0.003244413305603388,2,7,5
2023-07-04,-0.007777797703350689,0.02195352591338131,0.003241288786290288,-0.0023192238177613777,-0.0011994799570347406,-0.018177704790180264,1,7,4
2023-07-03,-0.009836643886826115,0.010375836143787896,0.02195352591338131,0.003241288786290288,-0.0023192238177613777,-0.0011994799570347406,0,7,3
2023-06-30,-0.009292155378643894,0.0010021945441668334,0.010375836143787896,0.02195352591338131,0.003241288786290288,-0.0023192238177613777,4,6,30
2023-06-29,0.0040524387421342605,0.0005671106529064454,0.0010021945441668334,0.010375836143787896,0.02195352591338131,0.003241288786290288,3,6,29
2023-06-28,0.007794366958687564,-0.007976996579881306,0.0005671106529064454,0.0010021945441668334,0.010375836143787896,0.02195352591338131,2,6,28
2023-06-27,0.014350808498921478,0.003847139898285519,-0.007976996579881306,0.0005671106529064454,0.0010021945441668334,0.010375836143787896,1,6,27
2023-06-26,0.017936853964181935,-0.005217246218828181,0.003847139898285519,-0.007976996579881306,0.0005671106529064454,0.0010021945441668334,0,6,26
2023-06-23,0.023947507715999038,-0.0010566516393085929,-0.005217246218828181,0.003847139898285519,-0.007976996579881306,0.0005671106529064454,4,6,23
2023-06-22,0.01668612152215997,0.001111599161088667,-0.0010566516393085929,-0.005217246218828181,0.003847139898285519,-0.007976996579881306,3,6,22
2023-06-21,0.0057459899339224844,0.005367597540896847,0.001111599161088667,-0.0010566516393085929,-0.005217246218828181,0.003847139898285519,2,6,21
2023-06-20,0.003359255181359413,0.0075890681148388225,0.005367597540896847,0.001111599161088667,-0.0010566516393085929,-0.005217246218828181,1,6,20
2023-06-19,-0.002347095278551257,0.0013391953214057328,0.0075890681148388225,0.005367597540896847,0.001111599161088667,-0.0010566516393085929,0,6,19
2023-06-16,-0.010570249971510575,0.0025293938259518646,0.0013391953214057328,0.0075890681148388225,0.005367597540896847,0.001111599161088667,4,6,16
2023-06-15,-0.0037457359267013346,0.007122252912905771,0.0025293938259518646,0.0013391953214057328,0.0075890681148388225,0.005367597540896847,3,6,15
2023-06-14,0.0028370527360412727,-0.0018937886529422202,0.007122252912905771,0.0025293938259518646,0.0013391953214057328,0.0075890681148388225,2,6,14
2023-06-13,0.004377628045545521,-0.0033510634733986628,-0.0018937886529422202,0.007122252912905771,0.0025293938259518646,0.0013391953214057328,1,6,13
2023-06-12,0.0038627189329832863,-0.0010475394311573404,-0.0033510634733986628,-0.0018937886529422202,0.007122252912905771,0.0025293938259518646,0,6,12
2023-06-09,0.005922372751820497,-0.003176956633958805,-0.0010475394311573404,-0.0033510634733986628,-0.0018937886529422202,0.007122252912905771,4,6,9
2023-06-08,-0.014509191237278705,-0.0011009017800535472,-0.003176956633958805,-0.0010475394311573404,-0.0033510634733986628,-0.0018937886529422202,3,6,8
2023-06-07,-0.02364998405498692,0.004930725391867021,-0.0011009017800535472,-0.003176956633958805,-0.0010475394311573404,-0.0033510634733986628,2,6,7
2023-06-06,-0.013997431207994595,0.003231725189343944,0.004930725391867021,-0.0011009017800535472,-0.003176956633958805,-0.0010475394311573404,1,6,6
2023-06-05,0.0035738739664780157,0.0004930358783469082,0.003231725189343944,0.004930725391867021,-0.0011009017800535472,-0.003176956633958805,0,6,5
2023-06-02,-0.004797695350231666,-0.0036918657465210393,0.0004930358783469082,0.003231725189343944,0.004930725391867021,-0.0011009017800535472,4,6,2
2023-06-01,0.018102849467716432,0.000958752038783663,-0.0036918657465210393,0.0004930358783469082,0.003231725189343944,0.004930725391867021,3,6,1
2023-05-31,0.0416666392787024,-0.015500838597232182,0.000958752038783663,-0.0036918657465210393,0.0004930358783469082,0.003231725189343944,2,5,31
2023-05-30,0.03255620335013366,-0.00590906762836427,-0.015500838597232182,0.000958752038783663,-0.0036918657465210393,0.0004930358783469082,1,5,30
2023-05-26,0.016858096843539682,0.010145588725339234,-0.00590906762836427,-0.015500838597232182,0.000958752038783663,-0.0036918657465210393,4,5,26
2023-05-25,0.022390812891295016,0.01387943942795157,0.010145588725339234,-0.00590906762836427,-0.015500838597232182,0.000958752038783663,3,5,25
2023-05-24,0.01252497590558182,-0.0074128172779260185,0.01387943942795157,0.010145588725339234,-0.00590906762836427,-0.015500838597232182,2,5,24
2023-05-23,-0.0015302280988538802,0.0073997062207159185,-0.0074128172779260185,0.01387943942795157,0.010145588725339234,-0.00590906762836427,1,5,23
2023-05-22,0.0008630952725331787,0.0176547221826217,0.0073997062207159185,-0.0074128172779260185,0.01387943942795157,0.010145588725339234,0,5,22
2023-05-19,-0.0002901075287777312,0.0010351527967704867,0.0176547221826217,0.0073997062207159185,-0.0074128172779260185,0.01387943942795157,4,5,19
2023-05-18,-0.0015149089557213024,-0.001818667078642403,0.0010351527967704867,0.0176547221826217,0.0073997062207159185,-0.0074128172779260185,3,5,18
2023-05-17,0.002340837148284841,-0.0018801012301706847,-0.001818667078642403,0.0010351527967704867,0.0176547221826217,0.0073997062207159185,2,5,17
2023-05-16,0.0016770687075015728,-0.002466130764997279,-0.0018801012301706847,-0.001818667078642403,0.0010351527967704867,0.0176547221826217,1,5,16
2023-05-15,8.742562399185702e-05,0.0035995181781859997,-0.002466130764997279,-0.0018801012301706847,-0.001818667078642403,0.0010351527967704867,0,5,15
2023-05-12,-0.006725667542769938,0.003428476168157546,0.0035995181781859997,-0.002466130764997279,-0.0018801012301706847,-0.001818667078642403,4,5,12
2023-05-11,0.007447703243552225,-0.002971869879953313,0.003428476168157546,0.0035995181781859997,-0.002466130764997279,-0.0018801012301706847,3,5,11
2023-05-10,0.004086542289255466,-0.003104902657114256,-0.002971869879953313,0.003428476168157546,0.0035995181781859997,-0.002466130764997279,2,5,10
2023-05-09,0.013621229541862725,0.0013896153390088642,-0.003104902657114256,-0.002971869879953313,0.003428476168157546,0.0035995181781859997,1,5,9
2023-05-05,0.0068161873540128984,0.002935749737402732,0.0013896153390088642,-0.003104902657114256,-0.002971869879953313,0.003428476168157546,4,5,5
2023-05-04,0.019286653748287957,0.00183883308464783,0.002935749737402732,0.0013896153390088642,-0.003104902657114256,-0.002971869879953313,3,5,4
2023-05-03,0.013107748498151477,-0.009784963046715108,0.00183883308464783,0.002935749737402732,0.0013896153390088642,-0.003104902657114256,2,5,3
2023-05-02,0.017745822305235436,0.011068468129207908,-0.009784963046715108,0.00183883308464783,0.002935749737402732,0.0013896153390088642,1,5,2
2023-04-28,0.005519282669769157,-0.0019715456152878943,0.011068468129207908,-0.009784963046715108,0.00183883308464783,0.002935749737402732,4,4,28
2023-04-27,0.009028807015296302,0.01247043699000999,-0.0019715456152878943,0.011068468129207908,-0.009784963046715108,0.00183883308464783,3,4,27
2023-04-26,0.005857270159828348,-0.0049662091032019965,0.01247043699000999,-0.0019715456152878943,0.011068468129207908,-0.009784963046715108,2,4,26
2023-04-25,0.0023176389454226125,0.0026855033475599484,-0.0049662091032019965,0.01247043699000999,-0.0019715456152878943,0.011068468129207908,1,4,25
2023-04-24,-0.004140152864327088,0.00488956287907143,0.0026855033475599484,-0.0049662091032019965,0.01247043699000999,-0.0019715456152878943,0,4,24
2023-04-21,-0.005349042656348396,0.0026665281917960626,0.00488956287907143,0.0026855033475599484,-0.0049662091032019965,0.01247043699000999,4,4,21
2023-04-20,-0.007523220751725299,0.00024389735454371413,0.0026665281917960626,0.00488956287907143,0.0026855033475599484,-0.0049662091032019965,3,4,20
2023-04-19,-0.009403762215708853,-0.001456684757674851,0.00024389735454371413,0.0026665281917960626,0.00488956287907143,0.0026855033475599484,2,4,19
2023-04-18,-0.015765696254627905,-0.00048603350790800664,-0.001456684757674851,0.00024389735454371413,0.0026665281917960626,0.00488956287907143,1,4,18
2023-04-17,-0.017662501514562206,0.001349931664665695,-0.00048603350790800664,-0.001456684757674851,0.00024389735454371413,0.0026665281917960626,0,4,17
2023-04-14,-0.026905004631811315,-0.0037912636179536375,0.001349931664665695,-0.00048603350790800664,-0.001456684757674851,0.00024389735454371413,4,4,14
2023-04-13,-0.026989795579769594,-0.0009649924374775932,-0.0037912636179536375,0.001349931664665695,-0.00048603350790800664,-0.001456684757674851,3,4,13
2023-04-12,-0.01959561573729523,-0.0036308628530517546,-0.0009649924374775932,-0.0037912636179536375,0.001349931664665695,-0.00048603350790800664,2,4,12
2023-04-11,-0.019975420078834887,-0.0023665749718915613,-0.0036308628530517546,-0.0009649924374775932,-0.0037912636179536375,0.001349931664665695,1,4,11
2023-04-06,-0.015770419128070732,-0.005012002374253356,-0.0023665749718915613,-0.0036308628530517546,-0.0009649924374775932,-0.0037912636179536375,3,4,6
2023-04-05,-0.012959876567550353,-0.0056880688778879395,-0.005012002374253356,-0.0023665749718915613,-0.0036308628530517546,-0.0009649924374775932,2,4,5
2023-04-04,-0.019879255874550823,-0.0102074955547267,-0.0056880688778879395,-0.005012002374253356,-0.0023665749718915613,-0.0036308628530517546,1,4,4
2023-04-03,-0.026575754327331773,-0.0037156538010100345,-0.0102074955547267,-0.0056880688778879395,-0.005012002374253356,-0.0023665749718915613,0,4,3
2023-03-31,-0.030099650856210636,0.005027604870582804,-0.0037156538010100345,-0.0102074955547267,-0.0056880688778879395,-0.005012002374253356,4,3,31
2023-03-30,-0.015983112765952722,-0.005391806715793015,0.005027604870582804,-0.0037156538010100345,-0.0102074955547267,-0.0056880688778879395,3,3,30
2023-03-29,0.00033969748745646573,-0.0014830679271237842,-0.005391806715793015,0.005027604870582804,-0.0037156538010100345,-0.0102074955547267,2,3,29
2023-03-28,0.0069199176034988085,-0.007396952994206321,-0.0014830679271237842,-0.005391806715793015,0.005027604870582804,-0.0037156538010100345,1,3,28
2023-03-27,-0.009131783681454952,-0.010635033108010507,-0.007396952994206321,-0.0014830679271237842,-0.005391806715793015,0.005027604870582804,0,3,27
2023-03-24,-0.009504272454784815,-0.0016688935821981435,-0.010635033108010507,-0.007396952994206321,-0.0014830679271237842,-0.005391806715793015,4,3,24
2023-03-23,-0.01201519790386266,-0.008915703244671879,-0.0016688935821981435,-0.010635033108010507,-0.007396952994206321,-0.0014830679271237842,3,3,23
2023-03-22,-0.029830617095074327,0.012633470163134129,-0.008915703244671879,-0.0016688935821981435,-0.010635033108010507,-0.007396952994206321,2,3,22
2023-03-21,0.013298529310231379,0.008925857259202868,0.012633470163134129,-0.008915703244671879,-0.0016688935821981435,-0.010635033108010507,1,3,21
2023-03-20,0.019365954655244697,-0.004054812991968166,0.008925857259202868,0.012633470163134129,-0.008915703244671879,-0.0016688935821981435,0,3,20
2023-03-17,0.054767974303600364,-0.017720594867151905,-0.004054812991968166,0.008925857259202868,0.012633470163134129,-0.008915703244671879,4,3,17
2023-03-16,0.06149087791270471,-0.009288192018001741,-0.017720594867151905,-0.004054812991968166,0.008925857259202868,0.012633470163134129,3,3,16
2023-03-15,0.07669802137269903,0.010122544714056284,-0.009288192018001741,-0.017720594867151905,-0.004054812991968166,0.008925857259202868,2,3,15
2023-03-14,0.03630628774106648,-0.008889561932008802,0.010122544714056284,-0.009288192018001741,-0.017720594867151905,-0.004054812991968166,1,3,14
2023-03-13,0.0492604637391173,0.03907433341333754,-0.008889561932008802,0.010122544714056284,-0.009288192018001741,-0.017720594867151905,0,3,13
2023-03-10,0.025328423091177728,-0.011653169522138586,0.03907433341333754,-0.008889561932008802,0.010122544714056284,-0.009288192018001741,4,3,10
2023-03-09,0.008096596181421044,0.026113827630353924,-0.011653169522138586,0.03907433341333754,-0.008889561932008802,0.010122544714056284,3,3,9
2023-03-08,-0.0018920979967698456,0.01684544832316063,0.026113827630353924,-0.011653169522138586,0.03907433341333754,-0.008889561932008802,2,3,8
2023-03-07,-0.005469835919097697,0.006317581527985518,0.01684544832316063,0.026113827630353924,-0.011653169522138586,0.03907433341333754,1,3,7
2023-03-06,0.0006706629350840734,-0.0013174002182950197,0.006317581527985518,0.01684544832316063,0.026113827630353924,-0.011653169522138586,0,3,6
2023-03-03,-0.008650501915421301,0.0013010064759122347,-0.0013174002182950197,0.006317581527985518,0.01684544832316063,0.026113827630353924,4,3,3
2023-03-02,-0.004582464478000116,0.002181786982414357,0.0013010064759122347,-0.0013174002182950197,0.006317581527985518,0.01684544832316063,3,3,2
2023-03-01,0.001981628309460894,-0.00038637858659605325,0.002181786982414357,0.0013010064759122347,-0.0013174002182950197,0.006317581527985518,2,3,1
2023-02-28,0.012800705631653652,-0.0036711126502053716,-0.00038637858659605325,0.002181786982414357,0.0013010064759122347,-0.0013174002182950197,1,2,28
2023-02-27,0.009931477255589068,-0.004895138140622871,-0.0036711126502053716,-0.00038637858659605325,0.002181786982414357,0.0013010064759122347,0,2,27
2023-02-24,0.015828554573177306,0.007441505330094005,-0.004895138140622871,-0.0036711126502053716,-0.00038637858659605325,0.002181786982414357,4,2,24
2023-02-23,0.013167068890623787,-0.007139377868091017,0.007441505330094005,-0.004895138140622871,-0.0036711126502053716,-0.00038637858659605325,3,2,23
2023-02-22,0.008437777248723886,0.0036816588508251325,-0.007139377868091017,0.007441505330094005,-0.004895138140622871,-0.0036711126502053716,2,2,22
2023-02-21,-0.0030003286460775127,0.0028929801372556377,0.0036816588508251325,-0.007139377868091017,0.007441505330094005,-0.004895138140622871,1,2,21
2023-02-20,-0.008358697474979226,0.005923939181569886,0.0028929801372556377,0.0036816588508251325,-0.007139377868091017,0.007441505330094005,0,2,20
2023-02-17,-0.015347623969552044,0.004572276954029423,0.005923939181569886,0.0028929801372556377,0.0036816588508251325,-0.007139377868091017,4,2,17
2023-02-16,-0.012733409589579605,-0.0012423005505027812,0.004572276954029423,0.005923939181569886,0.0028929801372556377,0.0036816588508251325,3,2,16
2023-02-15,-0.014186474778404987,0.0010201731682716146,-0.0012423005505027812,0.004572276954029423,0.005923939181569886,0.0028929801372556377,2,2,15
2023-02-14,-0.011270424559915723,-0.0018363115046442645,0.0010201731682716146,-0.0012423005505027812,0.004572276954029423,0.005923939181569886,1,2,14
2023-02-13,-0.014050892866328091,-0.005514166713231511,-0.0018363115046442645,0.0010201731682716146,-0.0012423005505027812,0.004572276954029423,0,2,13
2023-02-10,0.0024518123690837144,-0.00078609187487229,-0.005514166713231511,-0.0018363115046442645,0.0010201731682716146,-0.0012423005505027812,4,2,10
2023-02-09,-0.011568142093999867,-0.0082312270450756,-0.00078609187487229,-0.005514166713231511,-0.0018363115046442645,0.0010201731682716146,3,2,9
2023-02-08,-0.015858414903677315,0.003634387548244053,-0.0082312270450756,-0.00078609187487229,-0.005514166713231511,-0.0018363115046442645,2,2,8
2023-02-07,-0.011896732944496774,-0.0032893766934696447,0.003634387548244053,-0.0082312270450756,-0.00078609187487229,-0.005514166713231511,1,2,7
2023-02-06,-0.0066369970636380475,-0.002598116494742248,-0.0032893766934696447,0.003634387548244053,-0.0082312270450756,-0.00078609187487229,0,2,6
2023-02-03,-0.01744480775663765,-0.0035665601812846577,-0.002598116494742248,-0.0032893766934696447,0.003634387548244053,-0.0082312270450756,4,2,3
2023-02-02,-0.007579649503147085,0.008271478190336206,-0.0035665601812846577,-0.002598116494742248,-0.0032893766934696447,0.003634387548244053,3,2,2
2023-02-01,-0.002094676497451952,-0.01038556691483953,0.008271478190336206,-0.0035665601812846577,-0.002598116494742248,-0.0032893766934696447,2,2,1
2023-01-31,-0.0018468605409493754,-0.007579649503147093,-0.01038556691483953,0.008271478190336206,-0.0035665601812846577,-0.002598116494742248,1,1,31
